Task ID,Client,Campaign,Channel,Tier: Order,Title,Direction,Resource Link 1,Resource Link 2,Resource Link 3,Desired Placement,Anchor Text,Target URL,Website Example,Client Comment,Extra Writer Notes
41014,covario (iProspect),CON114011 Amway April 16,lcolarado1,Traffic,41014 - # Ways to Keep Skin Glowing,"675 words. Write about 4 to 8 ways men and women can keep their skin looking healthy and youthful. Both sexes have embraced skin care as part of their routine along with the natural look. Skin that looks fresh and bright helps present a healthier appearance to the world at large. In return, others react more positively to someone who&#039;s taking care of themselves. The client URL links to their skin care line. Anchor the URL in a sentence that discusses the use of straightforward-but-effective skin care cleansers such as the one from the client. Your target audience is interested in information and tips on lifestyle.",http://www.askmen.com/grooming/appearance/2_get-better-skin-in-5-steps.html,http://www.discovergoodnutrition.com/2013/09/cleansing-tips-for-a-clean-face/,http://www.rd.com/health/beauty/make-your-skin-naturally-glow/,makingtheworldcuter.com,Branded variation,http://www.amwayconnections.com/category/skin-care/,,,Example AT: keep your glow with Amway products
