article_id,keyword_id,checking_url,keyword,campaign_name,user_name,editor,detected_date
289385,289385,https://content.copypress.com/article/article_comment_list.php?article_id=272131,"2016 Maxima",DealerOn Models May'16 Batch 1,christopherdrumm,DorotaEditor,2016-05-19 19:00:03
