article_id,keyword_id,checking_url,keyword,campaign_name,user_name,editor,detected_date
294333,294333,https://content.copypress.com/article/article_comment_list.php?article_id=220555,"Rairdon CDJ of Monroe -  # First-Time Car Buying Tips",DealerOn Blogs June'16 Batch 3,missyshelton,DorotaEditor,2016-06-28 22:25:06
