article_id,keyword_id,checking_url,keyword,campaign_name,user_name,editor,detected_date
249323,249323,https://content.copypress.com/article/article_comment_list.php?article_id=233675,"digital project manager",LinkedIn Mar.'15 Title 100 Batch #1,ashostak,DorotaEditor,2015-03-17 12:30:02
249324,249324,https://content.copypress.com/article/article_comment_list.php?article_id=242512,"major account manager",LinkedIn Mar.'15 Title 100 Batch #1,ashostak,DorotaEditor,2015-03-17 15:05:02
249325,249325,https://content.copypress.com/article/article_comment_list.php?article_id=241023,"traffic engineer",LinkedIn Mar.'15 Title 100 Batch #1,ashostak,DorotaEditor,2015-03-17 11:20:09
249326,249326,https://content.copypress.com/article/article_comment_list.php?article_id=242538,"campus ambassador",LinkedIn Mar.'15 Title 100 Batch #1,ashostak,DorotaEditor,2015-03-17 11:10:10
249331,249331,https://content.copypress.com/article/article_comment_list.php?article_id=229641,"assistant consultant",LinkedIn Mar.'15 Title 100 Batch #1,ashostak,DorotaEditor,2015-03-17 16:55:02
