article_id,keyword_id,checking_url,keyword,campaign_name,user_name,editor,detected_date
249508,249508,https://content.copypress.com/article/article_comment_list.php?article_id=242538,"Job Fairs",LinkedIn Mar.'15 Topic 100 Batch #1,ashleyhenshaw,DorotaEditor,2015-03-17 17:10:05
