article_id,keyword_id,checking_url,keyword,campaign_name,user_name,editor,detected_date
276816,276816,https://content.copypress.com/article/article_comment_list.php?article_id=266217,"cosbmw.com",DealerOn Homepage Dec'15 Batch 3,ericschad,DorotaEditor,2015-12-27 18:15:02
276817,276817,http://www.townnissan.com/,"http://www.townnissan.com/",DealerOn Homepage Dec'15 Batch 3,ericschad,DorotaEditor,2015-12-27 18:20:08
277063,277063,https://content.copypress.com/article/article_comment_list.php?article_id=266587,"JD's AirNow - # Ways to Save Money While Heating Your Texas Home",Dec. '15: Blog Posts #3,heathersinclair,DorotaEditor,2015-12-31 09:10:02
