article_id,keyword_id,checking_url,keyword,campaign_name,user_name,editor,detected_date
229199,229199,https://content.copypress.com/article/article_comment_list.php?article_id=225327,Lihue--HI--US--Flight Destination,Lihue--HI--US--Flight Destination,cczajkowski,ClareDemingEdit,2014-08-20 11:40:02
