article_id,keyword_id,checking_url,keyword,campaign_name,user_name,editor,detected_date
293595,293595,https://content.copypress.com/article/article_comment_list.php?article_id=278939,"2016 Toyota Sienna",DealerOn Models June'16 Batch 3,lukesalazar,DorotaEditor,2016-06-24 08:10:02
293835,293835,https://content.copypress.com/article/article_comment_list.php?article_id=242523,"MALI",Feizy Rugs June'16 Week 4,mattthompson,DorotaEditor,2016-06-25 14:40:02
293837,293837,https://content.copypress.com/article/article_comment_list.php?article_id=16427,"BAXTER",Feizy Rugs June'16 Week 4,mattthompson,DorotaEditor,2016-06-25 14:30:02
293839,293839,https://content.copypress.com/article/article_comment_list.php?article_id=242539,"BAXTER",Feizy Rugs June'16 Week 4,mattthompson,DorotaEditor,2016-06-25 14:25:01
293843,293843,https://content.copypress.com/article/article_comment_list.php?article_id=242532,"SAPHIR OBZEET",Feizy Rugs June'16 Week 4,mattthompson,DorotaEditor,2016-06-25 14:00:06
293847,293847,https://content.copypress.com/article/article_comment_list.php?article_id=257379,"LUCKA",Feizy Rugs June'16 Week 4,mattthompson,DorotaEditor,2016-06-25 13:45:01
293849,293849,https://content.copypress.com/article/article_comment_list.php?article_id=213514,"LUCKA",Feizy Rugs June'16 Week 4,mattthompson,DorotaEditor,2016-06-25 13:40:05
293851,293851,https://content.copypress.com/article/article_comment_list.php?article_id=222528,"CHANNELS",Feizy Rugs June'16 Week 4,mattthompson,DorotaEditor,2016-06-25 13:30:02
