article_id,keyword_id,checking_url,keyword,campaign_name,user_name,editor,detected_date
285698,285698,https://content.copypress.com/article/article_comment_list.php?article_id=279855,"2016 Honda Civic Coupe",DealerOn Models April'16 Batch 1,bonnielaquitara,DorotaEditor,2016-04-10 01:35:02
