article_id,keyword_id,checking_url,keyword,campaign_name,user_name,editor,detected_date
26,26,http://www.google.com/search?hl=en&amp;newwindow=1&amp;q=%22test%22,"Payday Banks",paydaycenters,writer,editor,2009-12-16 19:45:02
27,27,http://www.google.com/search?hl=en&amp;newwindow=1&amp;q=%22test+test+test%22,"Payday Ripoffs",paydaycenters,writer,editor,2009-12-16 19:45:04
341,341,http://www.google.com/search?hl=en&amp;newwindow=1&amp;q=%22%27%27%27Explore+the+Bahamas+from+Man-O-War+Cay+Vacation+Rentals%27%27%27++Man-O-War+Cay+has+been+considered+the+capital+of%22,Cash America,paydaycenters,writer,editor,2010-05-27 23:47:08
142535,142535,http://www.google.com/search?hl=en&newwindow=1&q=%22test%22,"test blog 7",genesis,writer,editor,2012-04-23 01:35:01
146630,146630,http://www.google.com/search?hl=en&newwindow=1&q=%22CNN%27s+Soledad+O%27Brien+pressed+him+on+his+comments%2C+adding+that+they+may+sound+odd+for%22,possibleduplication,PossibleDuplicationtest,writer,editor,2012-02-08 13:10:02
150728,150728,http://www.hometheaterforum.com/a/wiki-article-tutorial,test,test writer acceptance,writer,editor,2012-04-25 00:20:09
153082,153082,https://content.copypress.com/article/article_comment_list.php?article_id=34564,test,test wordlimit,writer,editor,2012-04-16 14:15:01
