article_id,keyword_id,checking_url,keyword,campaign_name,user_name,editor,detected_date
291335,291335,https://content.copypress.com/article/article_comment_list.php?article_id=144953,"Maplewood Toyota - # Tips for Buying a Used Car ",DealerOn Blogs May'16 - 250 words - Batch 2,kelliesandrik,DorotaEditor,2016-06-03 15:35:02
291690,291690,https://content.copypress.com/article/article_comment_list.php?article_id=129522,"RAPHIA II",Feizy Rugs June'16 Week 1,joshuarichardson,DorotaEditor,2016-06-03 19:55:01
291693,291693,https://content.copypress.com/article/article_comment_list.php?article_id=232566,"MELINA",Feizy Rugs June'16 Week 1,joshuarichardson,DorotaEditor,2016-06-03 20:25:01
291711,291711,https://content.copypress.com/article/article_comment_list.php?article_id=204629,"ESTELLE",Feizy Rugs June'16 Week 1,mattthompson,DorotaEditor,2016-06-03 13:45:01
291712,291712,https://content.copypress.com/article/article_comment_list.php?article_id=181092,"SAPHIR YARDLEY",Feizy Rugs June'16 Week 1,mattthompson,DorotaEditor,2016-06-03 14:05:04
291724,291724,https://content.copypress.com/article/article_comment_list.php?article_id=142565,"RAPHIA I",Feizy Rugs June'16 Week 1,mattthompson,DorotaEditor,2016-06-01 12:30:06
291726,291726,https://content.copypress.com/article/article_comment_list.php?article_id=242570,"RAPHIA I",Feizy Rugs June'16 Week 1,mattthompson,DorotaEditor,2016-06-01 12:15:02
