article_id,keyword_id,checking_url,keyword,campaign_name,user_name,editor,detected_date
232639,232639,https://content.copypress.com/article/article_comment_list.php?article_id=227753,Miami Beach--FL--US--Flight Destination,Miami Beach--FL--US--Flight Destination,adelinawong,DorotaEditor,2014-09-28 15:55:02
