article_id,keyword_id,checking_url,keyword,campaign_name,user_name,editor,detected_date
230085,230085,"http://en.wikipedia.org/wiki/Long_Beach,_California","Long Beach - Summary of City #3",Hipmunk - Summary of City Guide Aug '14,dianebarton,DorotaEditor,2014-08-27 10:55:08
230086,230086,http://www.linkedin.com/pub/carrie-dahle/2a/607/57b,Long Beach - Summary of City #4,Hipmunk - Summary of City Guide Aug '14,carriedahle,DorotaEditor,2014-09-07 22:20:04
235281,235281,https://content.copypress.com/article/article_comment_list.php?article_id=234959,"Baltimore, MD - Summary of a City Guide #1",Hipmunk - Summary of City Guide Travel Blog,samanthawei,DorotaEditor,2014-10-31 21:40:02
