article_id,keyword_id,checking_url,keyword,campaign_name,user_name,editor,detected_date
293595,293595,https://content.copypress.com/article/article_comment_list.php?article_id=278939,"2016 Toyota Sienna",DealerOn Models June'16 Batch 3,lukesalazar,DorotaEditor,2016-06-24 08:10:02
