article_id,keyword_id,checking_url,keyword,campaign_name,user_name,editor,detected_date
291693,291693,https://content.copypress.com/article/article_comment_list.php?article_id=232566,"MELINA",Feizy Rugs June'16 Week 1,joshuarichardson,DorotaEditor,2016-06-03 20:25:01
291711,291711,https://content.copypress.com/article/article_comment_list.php?article_id=204629,"ESTELLE",Feizy Rugs June'16 Week 1,mattthompson,DorotaEditor,2016-06-03 13:45:01
