eBay URL,Google search URL,Product Title
http://catalog.ebay.com/97353409,http://www.google.com/search?q=Libec LS55 Tripod,Libec LS55 Tripod
http://catalog.ebay.com/97353411,http://www.google.com/search?q=Smith-Victor 700175 Tripod,Smith-Victor 700175 Tripod
http://catalog.ebay.com/97353419,http://www.google.com/search?q=Orange Micro 70TRI00001 Tripod,Orange Micro 70TRI00001 Tripod
http://catalog.ebay.com/97353431,http://www.google.com/search?q=Gitzo G1058 Tripod,Gitzo G1058 Tripod
http://catalog.ebay.com/97353439,http://www.google.com/search?q=Velbon dck-dlx Tripod,Velbon dck-dlx Tripod
http://catalog.ebay.com/97353449,http://www.google.com/search?q=Sachtler CINE2000M Tripod,Sachtler CINE2000M Tripod
http://catalog.ebay.com/97353459,http://www.google.com/search?q=Sakar TOKTR072 Tripod,Sakar TOKTR072 Tripod
http://catalog.ebay.com/97353461,http://www.google.com/search?q=Gitzo GT921 Tripod,Gitzo GT921 Tripod
http://catalog.ebay.com/97353469,http://www.google.com/search?q=Velbon df10ml Tripod,Velbon df10ml Tripod
http://catalog.ebay.com/97353479,http://www.google.com/search?q=Kodak 8062135 Tripod,Kodak 8062135 Tripod
http://catalog.ebay.com/97353481,http://www.google.com/search?q=Nikon 70003713 Tripod,Nikon 70003713 Tripod
http://catalog.ebay.com/97353489,http://www.google.com/search?q=Amvona AT0351W Tripod,Amvona AT0351W Tripod
http://catalog.ebay.com/97353491,http://www.google.com/search?q=Slik 617-903 Tripod,Slik 617-903 Tripod
http://catalog.ebay.com/97353499,http://www.google.com/search?q=Cartoni a404 Tripod,Cartoni a404 Tripod
http://catalog.ebay.com/97353509,http://www.google.com/search?q=Cullmann 1002 Tripod,Cullmann 1002 Tripod
http://catalog.ebay.com/97353511,http://www.google.com/search?q=Bencher 852-03 Tripod,Bencher 852-03 Tripod
http://catalog.ebay.com/97353519,http://www.google.com/search?q=Amvona ATCF885 Tripod,Amvona ATCF885 Tripod
http://catalog.ebay.com/97353529,http://www.google.com/search?q=Cartoni g107 Tripod,Cartoni g107 Tripod
http://catalog.ebay.com/97353531,http://www.google.com/search?q=Cullmann 2550 Tripod,Cullmann 2550 Tripod
http://catalog.ebay.com/97353539,http://www.google.com/search?q=Targus TG-CT4 Tripod,Targus TG-CT4 Tripod
http://catalog.ebay.com/97353541,http://www.google.com/search?q=Sakar tr64 Tripod,Sakar tr64 Tripod
http://catalog.ebay.com/97353549,http://www.google.com/search?q=Gitzo G1416 Tripod,Gitzo G1416 Tripod
http://catalog.ebay.com/97353551,http://www.google.com/search?q=OConnor 1030b3f Tripod,OConnor 1030b3f Tripod
