Task ID,Client,Campaign,Channel,Tier: Order,Title,Direction,Resource Link 1,Resource Link 2,Resource Link 3,Desired Placement,Anchor Text,Target URL,Website Example,Client Comment,Extra Writer Notes
41073,covario (iProspect),CON114011 T-Mobile A-2 Q2 May 16,lcolarado1,Traffic,41073 - # Mind-Blowing Apps That Will Encourage You to Live Better,"675 words. Discuss 4-8 interesting apps that will encourage readers to live better, healthier lives. You can include apps like Amwell: Live Doctor Visit Now, My Diet Coach, Lumosity Mobile, and Sleep Cycle Alarm Clock. Your audience is people who are seeking to live better and grow spiritually. The target URL goes to T-Mobile’s new Samsung Galaxy S7 smartphone webpage. You can link to the target URL by recommending the Galaxy S7 as a good phone for downloading these apps.", http://www.healthline.com/health/mental-health/top-healthy-lifestyle-iphone-android-apps#2,http://greatist.com/fitness/best-health-fitness-apps,https://www.buzzfeed.com/nicolenguyen/life-changing-apps-we-downloaded-in-2015?utm_term=.kcg9VX44Z#.tmODxdEEb,wakeup-world.com,galaxy s7 branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,Example AT: downloaded to the galaxy s7
41075,covario (iProspect),CON114011 T-Mobile A-2 Q2 May 16,lcolarado1,Traffic,41075 - # Digital Tools That Will Make Your Kitchen Renovation Easy,"675 words. Discuss 4-8 digital tools that will make a kitchen renovation easy. You can include websites and apps like Houzz, Clipix, OneReceipt, and RoomScan. Your audience is people who are looking for home remodeling and improvement tips, ideas, and services. The target URL goes to T-Mobile’s Samsung Galaxy S7 webpage. You can link to the target URL by mentioning the Galaxy S7 in one of the app sections.","http://www.thisoldhouse.com/toh/photos/0,,20683627,00.html",http://www.digitaltrends.com/home/best-home-improvement-apps/,http://www.androidheadlines.com/2015/12/featured-top-10-android-apps-for-home-improvement.html,letsrenovate.com,galaxy s7 branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,Example AT: a smartphone such as the galaxy s7
41076,covario (iProspect),CON114011 T-Mobile A-2 Q2 May 16,lcolarado1,Traffic,41076 - # Fitness Gear Must-Haves to Crush Your Next Workout,"675 words. Discuss 4-8 things readers need to maximize their workouts. You can include things like speed jump ropes, moisture wicking gym clothes, weight vests, and fitness apps. Your audience is men who want to improve their lives. The target URL goes to T-Mobile’s Samsung Galaxy S7 webpage. You can link to the target URL in the section about fitness apps.",http://www.menshealth.com/fitness/best-fitness-gear/slide/2,http://www.medicaldaily.com/10-fitness-gear-must-haves-keep-you-shape-year-science-backed-and-tested-369122,https://www.thrillist.com/entertainment/nation/the-11-best-fitness-apps-for-iphone-and-android,menprovement.com,"galaxy s7 unrelated keyword (this could be “more information”, “click here”)",http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,Example AT: click to see more information
41077,covario (iProspect),CON114011 T-Mobile A-2 Q2 May 16,lcolarado1,Traffic,41077 - # Android 6.0 Features You Don’t Want to Miss,"675 words. Discuss 4-8 cool Android features that readers would want to know about. Include features like advanced text selection tools, Google Now on Tap, and the hidden marshmallow game. Your audience is people who are interested in technology news, social media, and gadgets. The target URL goes to T-Mobile’s Samsung Galaxy S7 webpage. You can link to the target URL by mentioning that the Galaxy S7 comes loaded with Android 6.0.",http://www.computerworld.com/article/3021117/android/android-60-marshmallow-features.html,http://www.digitaltrends.com/mobile/android-marshmallow-tips-and-tricks/,http://www.telegraph.co.uk/technology/2016/03/24/the-best-hidden-features-on-your-android-smartphone/,webmasterdock.com,galaxy s7 branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,Example AT: Android 6.0 on the galaxy s7
41078,covario (iProspect),CON114011 T-Mobile A-2 Q2 May 16,lcolarado1,Traffic,41078 - # Best Android Apps To Track Your Investments,"675 words. List 4-8 apps for Android phones that track investment performance and returns. You can include apps that track stock portfolios, bond dividends, or both as well as general personal finance apps, but avoid any that aren&#039;t available on the Android platform. Your readers are interested in apps for Android devices. The anchor text can be included anywhere in the article by mentioning that an app takes full advantage of the rich features, and runs quickly and efficiently on newer devices like the Samsung Galaxy s7. ",http://www.advisoryhq.com/articles/5-great-portfolio-management-software-ranking-and-reviews/ ,http://www.investopedia.com/articles/investing/031115/5-top-portfolio-management-apps.asp,http://money.usnews.com/money/personal-finance/mutual-funds/articles/2015/02/25/10-investing-apps-to-supercharge-your-portfolio ,androidb.com,"galaxy s7 unrelated keyword (this could be “more information”, “click here”)",http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,Example AT: click to learn more
41079,covario (iProspect),CON114011 T-Mobile A-2 Q2 May 16,lcolarado1,Traffic,41079 - # Retro Games For Your Android Phone,"675 words. List 4-8 games that are modern versions of classic games that are familiar to most readers. Include remakes of arcade games and games that were cult classics on home and handheld systems, like Mario Brothers, Sonic the Hedgehog, Pac Man, or Frogger. Your audience is already committed to the Android platform, so don&#039;t include games that are available only for iPhones. You might include the anchor text by mentioning that a game runs really well on newer phones like the Samsung Galaxy s7.",http://www.greenbot.com/article/2987637/android-apps/20-classic-games-you-can-play-on-your-android-phone.html,http://www.androidheadlines.com/2015/04/featured-top-10-retro-games-android.html,http://www.howtogeek.com/231778/how-to-play-classic-retro-games-on-android/,droidviews.com,samsung galaxy s7 branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,Example AT: playing on the samsung galaxy s7
41080,covario (iProspect),CON114011 T-Mobile A-2 Q2 May 16,lcolarado1,Traffic,41080 - # Ways to Turbocharge Your Android Experience,"675 words. List 4-8 tips and tricks for Android phone users. Include apps and tips that optimize your phone&#039;s performance and those that help you take advantage of its features, but avoid anything that actually hacks your phone in ways the manufacturer wouldn&#039;t endorse. Your audience is readers who consider themselves tech savvy, so avoid anything that seems very basic. The anchor text should be unrelated to the phone or the client, so use some creativity with your wording. You can drop the link in anywhere when you&#039;re talking about the phone. ",http://joyofandroid.com/best-android-hacks/,http://www.infoworld.com/article/2606271/android/159471-13-ways-to-optimize-your-Android-smartphone.html,http://www.tomsguide.com/us/pictures-story/708-android-optimization-apps.html,techiezlounge.com,"samsung galaxy s7 unrelated keyword (this could be “more information”, “click here”)",http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,"Example AT: to learn more, click here"
41082,covario (iProspect),CON114011 T-Mobile A-2 Q2 May 16,lcolarado1,Traffic,41082 - # Apps That Will Make You A Better Man,"675 words. List 4-8 phone apps that are designed especially for men to do traditionally manly things, like tying a necktie, grilling the perfect steak, mixing cocktails, or handling a DIY project. Include a variety of apps for different kinds of men so the reader doesn&#039;t feel pigeonholed. Your readers are men who appreciate an ethical, sophisticated view of manhood rather than a macho approach. The client link goes to the Galaxy S7 phone, so link to the anchor text in a sentence about downloading these apps to the S7.",http://www.artofmanliness.com/2010/06/30/15-great-iphone-apps-for-men/,http://www.businessinsider.com/apps-every-every-man-should-have-on-his-phone-2016-3,www.mendaily.com/top-10-must-have-apps-for-men/,fearlessmen.com,"samsung galaxy s7 unrelated keyword (this could be “more information”, “click here”)",http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,Example AT: click to read more information
41086,covario (iProspect),CON114011 T-Mobile A-2 Q2 May 16,lcolarado1,Traffic,41086 - Samsung Galaxy Marshmallow: What You Want to Know,"675 words. List 4-8 features of the Marshmallow update for Android phones. Explain what it can do and briefly touch on which phones are getting the update, where it’s rolling out, and when users should look for it. Write for tech-minded readers who are on top of the latest trends. Include the AT in the discussion of which phones are getting or might get the update.",http://www.alphr.com/google/1001796/android-marshmallow-14-brand-new-features-thatll-make-you-want-to-update,http://www.gottabemobile.com/2016/06/09/samsung-galaxy-marshmallow-update-2016/,https://www.androidpit.com/android-m-release-date-news-features-name,decryptedtech.com,"galaxy s7 edge unrelated keyword (this could be “more information”, “click here”)",http://www.t-mobile.com/cell-phones/samsung-galaxy-s7-edge.html,,,"Example AT: for more information, click here"
41123,covario (iProspect),CON114011 T-Mobile A-2 Q2 May 16,lcolarado1,Traffic,41123 - # Reasons Technology Isn’t Always Bad for Kids,"675 words. List 4-8 benefits of technology use for children. Address the common concerns centered around too much screen time for children and explain how to incorporate technology wisely so kids enjoy the benefits but don’t suffer the drawbacks of excessive screen time. You’re writing for parents, primarily stay at home moms. Include the AT with a discussion of different types of devices.",http://phys.org/news/2013-01-technology-essential-children-success-professor.html,http://radio.foxnews.com/2016/04/15/is-too-much-technology-bad-for-your-kids/,https://digiparenthood.wordpress.com/2013/08/23/10-benefits-of-exposing-young-children-to-modern-technology/,herviewfromhome.com,iPhone 6s branded term (brand/client name),http://www.t-mobile.com/cell-phones/apple-iphone-6s.html,,,Example AT: kids using T-Mobile&#039;s iPhone 6s
