Campaign Name,Campaign ID,Domain,Number of Keywords,Campaign Keywords,Mapping-ID,Optional Field 1,Optional Field 2,Optional Field 3,Optional Field 4
lwfug.org - 10,,lwfug.org,10,lwfug.org,lwfug.org,"Shoes, shoes, shoes. What to wear, when & how.","Comfort, fitting, straps, buckles, laces, support","Shoes, how high is too high, how flat is too flat, what they do to your feet",
manpha.org - 10,,manpha.org,10,manpha.org,manpha.org,"Medical care, disease prevention, vaccinations","Parenting Advice & tips for discipline, teaching, education, substance control, setting a good example and all things parenting",Parenting,
mccd.org - 10,,mccd.org,10,mccd.org,mccd.org,"Community charity drives, giving trees","Donating to charity, what they want/need","holiday charities, like the santas on the side walks, the giving trees, church charities",
mchsfsa.org - 10,,mchsfsa.org,10,mchsfsa.org,mchsfsa.org,"pregnancy, labor, first time parents","parenting, child development, managing work and kids, education, budgeting, organization, socialization",Mommy - other mom stuff,
milarepa.org - 10,,milarepa.org,10,milarepa.org,milarepa.org,What charities need during certain seasons,"Donating to charity, what they want/need","holiday charities, like the santas on the side walks, the giving trees, church charities",
mnbf.org - 10,,mnbf.org,10,mnbf.org,mnbf.org,"All types of sports - aqua, snow, extreme, indoor, outdoor, solo, group, etc","Equipment, attire, coaching, training",Sports,
mpactv.org - 10,,mpactv.org,10,mpactv.org,mpactv.org,"Organizing your day, between, multiple jobs & kids, their activities and events - How to's & advice","Budgeting, working parents, single parents, big families, low-income families","Mommy, budgeting, organizing, working moms, moms with multiples",
napenet.org - 10,,napenet.org,10,napenet.org,napenet.org,"first time parents, first year of life, postpartum depression, medical care","parenting, child development, managing work and kids, education, budgeting, organization, socialization",Mommy - other mom stuff,
nccre.org - 10,,nccre.org,10,nccre.org,nccre.org,Teaching Government & Politics,"Teaching laws, standardized testing, salary, tenure ",Education/Government,
nohse.org - 10,,nohse.org,10,nohse.org,nohse.org,"Throwbacks to previous fashion trends, theme parties, how to's + dos and don'ts","70s, 80s, 90s, designers, where to find it, how to wear it","Old school fashion, shoulder pads, knee highs, pantyhose",
nssb.org - 10,,nssb.org,10,nssb.org,nssb.org,"Career advancement, further education & training","Getting ahead, keys to success",Business/Education,
nysadsa.org - 10,,nysadsa.org,10,nysadsa.org,nysadsa.org,"nanny and/or babysitter, protection, safety, baby proofing the house","parenting, child development, managing work and kids, education, budgeting, organization, socialization",Mommy - other mom stuff,
ocha.org - 10,,ocha.org,10,ocha.org,ocha.org,Donating during the holidays,"Donating to charity, what they want/need","holiday charities, like the santas on the side walks, the giving trees, church charities",
ogeechee.org - 10,,ogeechee.org,10,ogeechee.org,ogeechee.org,"Baby fashions, first year fashions","Seasonal fashions, allergies, keeping babies warm and cool",Fashion,
p2pwg.org - 10,,p2pwg.org,10,p2pwg.org,p2pwg.org,"Parent to parent advice, first time parents","Parenting Advice & tips for discipline, teaching, education, substance control, setting a good example and all things parenting",Parenting,
pa2k.org - 10,,pa2k.org,10,pa2k.org,pa2k.org,packing for every season and every eventuality,"clothes that you can layer, stain resistant, wrinkle resistant ","How to pack for vacation, for every occasion",
pacenv.org - 10,,pacenv.org,10,pacenv.org,pacenv.org,"Environmentally friendly clothing, bio-degradable, low carbon imprint","Shoes, accessories, materials, prints, designers",Eco-friendly clothing,
pasmae.org - 10,,pasmae.org,10,pasmae.org,pasmae.org,"Old school vs new rock, how to's choose and dress","Accessories, hair styles, jewelry, nails, shoes",How to dress like a rockstar,
patho.org - 10,,patho.org,10,patho.org,patho.org,"how best to teach your child, knowing when to lay down the law","Religious beliefs, drugs, sex, and rock and roll, discipline","Mommy, guiding your kids down the right path",
pcnweb.org - 10,,pcnweb.org,10,pcnweb.org,pcnweb.org,Mom's first aid tips and advice for the home,"parenting, child development, managing work and kids, education, budgeting, organization, socialization",Mommy - other mom stuff,
pssofjmc.com - 10,,pssofjmc.com,10,pssofjmc.com,pssofjmc.com,Plastic surgery - information advice and support,"Latest fashion craze, what the celebs are wearing, etc","Plastic surgery, latest fashion craze",
ramdk.org - 10,,ramdk.org,10,ramdk.org,ramdk.org,Big brand fashion labels that get you noticed,"Price vs. quality, look a likes",Major fashion labels,
sama-sfc.org - 10,,sama-sfc.org,10,sama-sfc.org,sama-sfc.org,Fashion based TV shows & movies,"Costume designs, red carpet appearances designers",Entertainment industry (fashion category),
savekqix.org - 10,,savekqix.org,10,savekqix.org,savekqix.org,"Knowing the best way to punish your kid, knowing which games are safe for them to play","Gaming Addictions, Discipline, Parenting the Technology Generation",Parenting/Gaming,
sbcring.org - 10,,sbcring.org,10,sbcring.org,sbcring.org,"Jewelry fashion, how to match with your outfit","How to buy, real, costume, protection, safety, cleaning",Fashion/Jewelry ,
scfn.org - 10,,scfn.org,10,scfn.org,scfn.org,Keeping your child safe - advice and support for custody battles,"Divorce laws, emotional and physical impact, child abuse, special victims, custody cases, government programs",Parenting/Legal,
sciart.org - 10,,sciart.org,10,sciart.org,sciart.org,Fashion origins and historic timeline,"Designers, fashion reality shows today, fashions that have returned",History of entertainment and fashion,
sivanperwer.org - 10,,sivanperwer.org,10,sivanperwer.org,sivanperwer.org,fashion success & failure of the celebs,"Red carpet sightings, designers, accessories, costs",Best and worst dressed,
sliff.org - 10,,sliff.org,10,sliff.org,sliff.org,current celeb trends and why only they can pull it off,"Celebrity fashions, red carpet, worst dress, best dressed","Movie star fashion, how they get away with it",
sorc.org - 10,,sorc.org,10,sorc.org,sorc.org,how clothes used to be made and how that has developed into how they are made today - the affects that has had,"Designers, originals, price, quality","Robots decreasing jobs, fashion industry, how clothes are made",
spdnet.org - 10,,spdnet.org,10,spdnet.org,spdnet.org,"special needs, disabled children","parenting, child development, managing work and kids, education, budgeting, organization, socialization",Mommy - other mom stuff,
sshsac.org - 10,,sshsac.org,10,sshsac.org,sshsac.org,"Safety tips and advice for schools indoors & outdoors, keeping the students safe","Lock downs, tornadoes, unauthorized visitors ",Education/Safety,
stado.org - 10,,stado.org,10,stado.org,stado.org,"News & Upcoming fashion designers, who to look out for","Reality fashion shows, exclusive designers",Fashion designers,
stnm.org - 10,,stnm.org,10,stnm.org,stnm.org,Affordable fashion tips and advice,"Revamping clothes, dressing things up with shoes and accessories ","Statement fashions on a budget, accessories, shoes, hair, nails, makeup",
tcrs211.org - 10,,tcrs211.org,10,tcrs211.org,tcrs211.org,Mom's first aid tips and advice for the home,"Parenting Advice & tips for discipline, teaching, education, substance control, setting a good example and all things parenting",Parenting,
todae.org - 10,,todae.org,10,todae.org,todae.org,The differences between mens & womens fashion,"Designers, accessories, special occasions",Men's and Women's Fashion Today,
vdof.org - 10,,vdof.org,10,vdof.org,vdof.org,choosing between ethics of fake fur and style of real,"Designers, PITA, cost, quality",Animal print/fur in fashion,
vncoc.org - 10,,vncoc.org,10,vncoc.org,vncoc.org,"Charity, donations, tax breaks, clothing, toys, shoes, food, shelters","Donating to charity, what they want/need","holiday charities, like the santas on the side walks, the giving trees, church charities",
wcog2005.org - 10,,wcog2005.org,10,wcog2005.org,wcog2005.org,Latest fashion updates,"Fashion week, designers, models",Fashion daily,
wearemrc.org - 10,,wearemrc.org,10,wearemrc.org,wearemrc.org,"Continuing education, adult education","GED programs, night school technical schools, salary difference with education",Education,
wmd-nm.org - 10,,wmd-nm.org,10,wmd-nm.org,wmd-nm.org,"functionality of clothes for different types of travel - air, car, boat, canoe, etc","how to pack, bringing only the essentials, versatility, colors, patterns",How to dress for travel,
wwvs.org - 10,,wwvs.org,10,wwvs.org,wwvs.org,"Charity give aways, consignment shops","Donating to charity, what they want/need","holiday charities, like the santas on the side walks, the giving trees, church charities",
yfa.org - 10,,yfa.org,10,yfa.org,yfa.org,Addition information and support systems,Preparing yourself for rehab - Advice and support,"Rehab, what to bring",
yspep.org - 10,,yspep.org,10,yspep.org,yspep.org,"Brand identities, how they target, are created and maintained","Designers, price, quality","How labels cater to youth fashions, fashion designers",
