Campaign Name,Campaign ID,Domain,Number of Keywords,Campaign Keywords,Mapping-ID,Optional Field 1,Optional Field 2,Optional Field 3,Optional Field 4
,2076,1877.org,2,1877.org,1877.org,"Lifestyle, gay, lesbian, bi-sexual, transgenders, support, beliefs, jobs, children, relationships, laws, history",,,250-285 Words
,2076,1877.org,2,1877.org,1877.org,"Lifestyle, gay, lesbian, bi-sexual, transgenders, support, beliefs, jobs, children, relationships, laws, history",,,285-315 Words
,2076,1877.org,2,1877.org,1877.org,"Lifestyle, gay, lesbian, bi-sexual, transgenders, support, beliefs, jobs, children, relationships, laws, history",,,315-350 Words
,2077,1clickredroses.com,2,1clickredroses.com,1clickredroses.com,"Fashion, designers, labels, fashion shows, seasonal fashion, trends, special occasions, shopping",,,250-285 Words
,2077,1clickredroses.com,2,1clickredroses.com,1clickredroses.com,"Fashion, designers, labels, fashion shows, seasonal fashion, trends, special occasions, shopping",,,285-315 Words
,2077,1clickredroses.com,2,1clickredroses.com,1clickredroses.com,"Fashion, designers, labels, fashion shows, seasonal fashion, trends, special occasions, shopping",,,315-350 Words
,2078,2006juniorolympics.org,2,2006juniorolympics.org,2006juniorolympics.org,"Sports, team sports, individual sports, training, equipment, coaching, athletes, professionals",,,250-285 Words
,2078,2006juniorolympics.org,2,2006juniorolympics.org,2006juniorolympics.org,"Sports, team sports, individual sports, training, equipment, coaching, athletes, professionals",,,285-315 Words
,2078,2006juniorolympics.org,2,2006juniorolympics.org,2006juniorolympics.org,"Sports, team sports, individual sports, training, equipment, coaching, athletes, professionals",,,315-350 Words
,2079,4exercise.com,2,4exercise.com,4exercise.com,"Health, fitness, healthy living, nutrition, exercise, vitamins, medications",,,250-285 Words
,2079,4exercise.com,2,4exercise.com,4exercise.com,"Health, fitness, healthy living, nutrition, exercise, vitamins, medications",,,285-315 Words
,2079,4exercise.com,2,4exercise.com,4exercise.com,"Health, fitness, healthy living, nutrition, exercise, vitamins, medications",,,315-350 Words
,2080,aaaalliance.org,2,aaaalliance.org,aaaalliance.org,"Health, living, eyes, ears, bones, disease prevention, nutrition, vitamins, medications",,,250-285 Words
,2080,aaaalliance.org,2,aaaalliance.org,aaaalliance.org,"Health, living, eyes, ears, bones, disease prevention, nutrition, vitamins, medications",,,285-315 Words
,2080,aaaalliance.org,2,aaaalliance.org,aaaalliance.org,"Health, living, eyes, ears, bones, disease prevention, nutrition, vitamins, medications",,,315-350 Words
,2081,act60works.org,2,act60works.org,act60works.org,"Fashion, makeovers, new styles, modern fashion, colors, patterns, designers, last season fashion",,,250-285 Words
,2081,act60works.org,2,act60works.org,act60works.org,"Fashion, makeovers, new styles, modern fashion, colors, patterns, designers, last season fashion",,,285-315 Words
,2081,act60works.org,2,act60works.org,act60works.org,"Fashion, makeovers, new styles, modern fashion, colors, patterns, designers, last season fashion",,,315-350 Words
,2082,afterschoolpartnership.org,2,afterschoolpartnership.org,afterschoolpartnership.org,"Parenting, teen, development, discipline, rebellion, driving, drugs and alcohol, relationship, education, medical needs",,,250-285 Words
,2082,afterschoolpartnership.org,2,afterschoolpartnership.org,afterschoolpartnership.org,"Parenting, teen, development, discipline, rebellion, driving, drugs and alcohol, relationship, education, medical needs",,,285-315 Words
,2082,afterschoolpartnership.org,2,afterschoolpartnership.org,afterschoolpartnership.org,"Parenting, teen, development, discipline, rebellion, driving, drugs and alcohol, relationship, education, medical needs",,,315-350 Words
,2083,alternatehealing.com,2,alternatehealing.com,alternatehealing.com,"Alternative medicine, acupuncture, health food, exercise, rehab, herbal treatments",,,250-285 Words
,2083,alternatehealing.com,2,alternatehealing.com,alternatehealing.com,"Alternative medicine, acupuncture, health food, exercise, rehab, herbal treatments",,,285-315 Words
,2083,alternatehealing.com,2,alternatehealing.com,alternatehealing.com,"Alternative medicine, acupuncture, health food, exercise, rehab, herbal treatments",,,315-350 Words
,2084,annoyed.com,2,annoyed.com,annoyed.com,"Mental Health, Addictions, Care & Cure, Clinics, Hospitals, Insurance, Rehab, Treatments",,,250-285 Words
,2084,annoyed.com,2,annoyed.com,annoyed.com,"Mental Health, Addictions, Care & Cure, Clinics, Hospitals, Insurance, Rehab, Treatments",,,285-315 Words
,2084,annoyed.com,2,annoyed.com,annoyed.com,"Mental Health, Addictions, Care & Cure, Clinics, Hospitals, Insurance, Rehab, Treatments",,,315-350 Words
,2085,anotherworldispossible.org,2,anotherworldispossible.org,anotherworldispossible.org,"Lifestyle, gay, lesbian, bi-sexual, transgenders, support, beliefs, jobs, children, relationships, laws, history",,,250-285 Words
,2085,anotherworldispossible.org,2,anotherworldispossible.org,anotherworldispossible.org,"Lifestyle, gay, lesbian, bi-sexual, transgenders, support, beliefs, jobs, children, relationships, laws, history",,,285-315 Words
,2085,anotherworldispossible.org,2,anotherworldispossible.org,anotherworldispossible.org,"Lifestyle, gay, lesbian, bi-sexual, transgenders, support, beliefs, jobs, children, relationships, laws, history",,,315-350 Words
,2086,apadventures.com,2,apadventures.com,apadventures.com,"Parenting, teen, development, discipline, rebellion, driving, drugs and alcohol, relationship, education, medical needs",,,250-285 Words
,2086,apadventures.com,2,apadventures.com,apadventures.com,"Parenting, teen, development, discipline, rebellion, driving, drugs and alcohol, relationship, education, medical needs",,,285-315 Words
,2086,apadventures.com,2,apadventures.com,apadventures.com,"Parenting, teen, development, discipline, rebellion, driving, drugs and alcohol, relationship, education, medical needs",,,315-350 Words
,2087,apsa-co.org,2,apsa-co.org,apsa-co.org,"Mental Health, Addictions, Care & Cure, Clinics, Hospitals, Insurance, Rehab, Treatments",,,250-285 Words
,2087,apsa-co.org,2,apsa-co.org,apsa-co.org,"Mental Health, Addictions, Care & Cure, Clinics, Hospitals, Insurance, Rehab, Treatments",,,285-315 Words
,2087,apsa-co.org,2,apsa-co.org,apsa-co.org,"Mental Health, Addictions, Care & Cure, Clinics, Hospitals, Insurance, Rehab, Treatments",,,315-350 Words
,2088,apsec.org,2,apsec.org,apsec.org,"Technology, internet, connections, networks, large servers, routers, wireless, hot spots, computers, laptops",,,250-285 Words
,2088,apsec.org,2,apsec.org,apsec.org,"Technology, internet, connections, networks, large servers, routers, wireless, hot spots, computers, laptops",,,285-315 Words
,2088,apsec.org,2,apsec.org,apsec.org,"Technology, internet, connections, networks, large servers, routers, wireless, hot spots, computers, laptops",,,315-350 Words
,2089,assetgroup.org,2,assetgroup.org,assetgroup.org,"Fashion, colors, patterns, media influence, seasonal fashion, accessories, designers",,,250-285 Words
,2089,assetgroup.org,2,assetgroup.org,assetgroup.org,"Fashion, colors, patterns, media influence, seasonal fashion, accessories, designers",,,285-315 Words
,2089,assetgroup.org,2,assetgroup.org,assetgroup.org,"Fashion, colors, patterns, media influence, seasonal fashion, accessories, designers",,,315-350 Words
,2090,assistb.org,2,assistb.org,assistb.org,"Lifestyle, traditions, lower class, middle class, upper class, relationships, generations, technology, materialistic",,,250-285 Words
,2090,assistb.org,2,assistb.org,assistb.org,"Lifestyle, traditions, lower class, middle class, upper class, relationships, generations, technology, materialistic",,,285-315 Words
,2090,assistb.org,2,assistb.org,assistb.org,"Lifestyle, traditions, lower class, middle class, upper class, relationships, generations, technology, materialistic",,,315-350 Words
,2091,baystaters.org,2,baystaters.org,baystaters.org,"Fashion, colors, patterns, media influence, seasonal fashion, accessories, designers",,,250-285 Words
,2091,baystaters.org,2,baystaters.org,baystaters.org,"Fashion, colors, patterns, media influence, seasonal fashion, accessories, designers",,,285-315 Words
,2091,baystaters.org,2,baystaters.org,baystaters.org,"Fashion, colors, patterns, media influence, seasonal fashion, accessories, designers",,,315-350 Words
,2092,bber.org,2,bber.org,bber.org,"Fashion, makeovers, new styles, modern fashion, colors, patterns, designers, last season fashion",,,250-285 Words
,2092,bber.org,2,bber.org,bber.org,"Fashion, makeovers, new styles, modern fashion, colors, patterns, designers, last season fashion",,,285-315 Words
,2092,bber.org,2,bber.org,bber.org,"Fashion, makeovers, new styles, modern fashion, colors, patterns, designers, last season fashion",,,315-350 Words
,2093,bcbsma.org,2,bcbsma.org,bcbsma.org,"Health, medical costs, doctors, medications, insurance, disease prevention, prescriptions, children, adults ",,,250-285 Words
,2093,bcbsma.org,2,bcbsma.org,bcbsma.org,"Health, medical costs, doctors, medications, insurance, disease prevention, prescriptions, children, adults ",,,285-315 Words
,2093,bcbsma.org,2,bcbsma.org,bcbsma.org,"Health, medical costs, doctors, medications, insurance, disease prevention, prescriptions, children, adults ",,,315-350 Words
,2094,be4ore.org,2,be4ore.org,be4ore.org,"Lifestyle, traditions, lower class, middle class, upper class, relationships, generations, technology, materialistic",,,250-285 Words
,2094,be4ore.org,2,be4ore.org,be4ore.org,"Lifestyle, traditions, lower class, middle class, upper class, relationships, generations, technology, materialistic",,,285-315 Words
,2094,be4ore.org,2,be4ore.org,be4ore.org,"Lifestyle, traditions, lower class, middle class, upper class, relationships, generations, technology, materialistic",,,315-350 Words
,2095,beavuh.org,2,beavuh.org,beavuh.org,"Technology, protection, security, hacking, spam, encrypted codes, privacy, anti-spam",,,250-285 Words
,2095,beavuh.org,2,beavuh.org,beavuh.org,"Technology, protection, security, hacking, spam, encrypted codes, privacy, anti-spam",,,285-315 Words
,2095,beavuh.org,2,beavuh.org,beavuh.org,"Technology, protection, security, hacking, spam, encrypted codes, privacy, anti-spam",,,315-350 Words
,2096,bellandgossett.com,2,bellandgossett.com,bellandgossett.com,"Fashion, makeovers, new styles, modern fashion, colors, patterns, designers, last season fashion",,,250-285 Words
,2096,bellandgossett.com,2,bellandgossett.com,bellandgossett.com,"Fashion, makeovers, new styles, modern fashion, colors, patterns, designers, last season fashion",,,285-315 Words
,2096,bellandgossett.com,2,bellandgossett.com,bellandgossett.com,"Fashion, makeovers, new styles, modern fashion, colors, patterns, designers, last season fashion",,,315-350 Words
,2097,bering.org,2,bering.org,bering.org,"Lifestyle, traditions, lower class, middle class, upper class, relationships, generations, technology, materialistic",,,250-285 Words
,2097,bering.org,2,bering.org,bering.org,"Lifestyle, traditions, lower class, middle class, upper class, relationships, generations, technology, materialistic",,,285-315 Words
,2097,bering.org,2,bering.org,bering.org,"Lifestyle, traditions, lower class, middle class, upper class, relationships, generations, technology, materialistic",,,315-350 Words
,2098,bhrn.org,2,bhrn.org,bhrn.org,"Fashion, by region, by state, by country, by season, by style, by color, by material, designers",,,250-285 Words
,2098,bhrn.org,2,bhrn.org,bhrn.org,"Fashion, by region, by state, by country, by season, by style, by color, by material, designers",,,285-315 Words
,2098,bhrn.org,2,bhrn.org,bhrn.org,"Fashion, by region, by state, by country, by season, by style, by color, by material, designers",,,315-350 Words
,2099,blogalization.org,2,blogalization.org,blogalization.org,"Lifestyle, traditions, lower class, middle class, upper class, relationships, generations, technology, materialistic",,,250-285 Words
,2099,blogalization.org,2,blogalization.org,blogalization.org,"Lifestyle, traditions, lower class, middle class, upper class, relationships, generations, technology, materialistic",,,285-315 Words
,2099,blogalization.org,2,blogalization.org,blogalization.org,"Lifestyle, traditions, lower class, middle class, upper class, relationships, generations, technology, materialistic",,,315-350 Words
,2100,bobmarshall.org,2,bobmarshall.org,bobmarshall.org,"Sports, team sports, individual sports, training, equipment, coaching, athletes, professionals",,,250-285 Words
,2100,bobmarshall.org,2,bobmarshall.org,bobmarshall.org,"Sports, team sports, individual sports, training, equipment, coaching, athletes, professionals",,,285-315 Words
,2100,bobmarshall.org,2,bobmarshall.org,bobmarshall.org,"Sports, team sports, individual sports, training, equipment, coaching, athletes, professionals",,,315-350 Words
,2101,body-rite.com,2,body-rite.com,body-rite.com,"Health, fitness, healthy living, nutrition, exercise, vitamins, medications",,,250-285 Words
,2101,body-rite.com,2,body-rite.com,body-rite.com,"Health, fitness, healthy living, nutrition, exercise, vitamins, medications",,,285-315 Words
,2101,body-rite.com,2,body-rite.com,body-rite.com,"Health, fitness, healthy living, nutrition, exercise, vitamins, medications",,,315-350 Words
,2102,bpd-naturalresources.org,2,bpd-naturalresources.org,bpd-naturalresources.org,"Environmental, recycling, pollution, sustainability, transportation, global warming",,,250-285 Words
,2102,bpd-naturalresources.org,2,bpd-naturalresources.org,bpd-naturalresources.org,"Environmental, recycling, pollution, sustainability, transportation, global warming",,,285-315 Words
,2102,bpd-naturalresources.org,2,bpd-naturalresources.org,bpd-naturalresources.org,"Environmental, recycling, pollution, sustainability, transportation, global warming",,,315-350 Words
,2103,brainsmash.net,2,brainsmash.net,brainsmash.net,Gambling/Games/Slots/Odds/Casinos/Odds/Statistics/Laws/Addiction,,,250-285 Words
,2103,brainsmash.net,2,brainsmash.net,brainsmash.net,Gambling/Games/Slots/Odds/Casinos/Odds/Statistics/Laws/Addiction,,,285-315 Words
,2103,brainsmash.net,2,brainsmash.net,brainsmash.net,Gambling/Games/Slots/Odds/Casinos/Odds/Statistics/Laws/Addiction,,,315-350 Words
,2104,butterflycash.com,2,butterflycash.com,butterflycash.com,"Fashion, youth fashion, adult fashion, accessories, dress codes, special occasions, shopping",,,250-285 Words
,2104,butterflycash.com,2,butterflycash.com,butterflycash.com,"Fashion, youth fashion, adult fashion, accessories, dress codes, special occasions, shopping",,,285-315 Words
,2104,butterflycash.com,2,butterflycash.com,butterflycash.com,"Fashion, youth fashion, adult fashion, accessories, dress codes, special occasions, shopping",,,315-350 Words
,2105,cafc.org,2,cafc.org,cafc.org,"Food, travel, cuisine, restaurants, nutrition, cooking, special occasions, vegan, vegetarian, carnivore",,,250-285 Words
