Campaign Name,Campaign ID,Domain,Number of Keywords,Campaign Keywords,Mapping-ID,Optional Field 1,Optional Field 2,Optional Field 3,Optional Field 4
,1711,7zip-download.com,6,7zip-download.com,7zip-download.com,7 zip,,,250-285
,1711,7zip-download.com,8,7zip-download.com,7zip-download.com,7 zip,,,285-315
,1711,7zip-download.com,6,7zip-download.com,7zip-download.com,7 zip,,,315-350
,1712,amule-download.com,6,amule-download.com,amule-download.com,amule,,,250-285
,1712,amule-download.com,8,amule-download.com,amule-download.com,amule,,,285-315
,1712,amule-download.com,6,amule-download.com,amule-download.com,amule,,,315-350
,1713,aresdownloader.org,6,aresdownloader.org,aresdownloader.org,ares (galaxy),,,250-285
,1713,aresdownloader.org,8,aresdownloader.org,aresdownloader.org,ares (galaxy),,,285-315
,1713,aresdownloader.org,6,aresdownloader.org,aresdownloader.org,ares (galaxy),,,315-350
,1714,assaultcubes.com,6,assaultcubes.com,assaultcubes.com,assault cube,,,250-285
,1714,assaultcubes.com,8,assaultcubes.com,assaultcubes.com,assault cube,,,285-315
,1714,assaultcubes.com,6,assaultcubes.com,assaultcubes.com,assault cube,,,315-350
,1715,audacity-download.com,6,audacity-download.com,audacity-download.com,audacity,,,250-285
,1715,audacity-download.com,8,audacity-download.com,audacity-download.com,audacity,,,285-315
,1715,audacity-download.com,6,audacity-download.com,audacity-download.com,audacity,,,315-350
,1716,blender-download.com,6,blender-download.com,blender-download.com,Blender,,,250-285
,1716,blender-download.com,8,blender-download.com,blender-download.com,Blender,,,285-315
,1716,blender-download.com,6,blender-download.com,blender-download.com,Blender,,,315-350
,1717,bsplayer-download.com,6,bsplayer-download.com,bsplayer-download.com,bsplayer,,,250-285
,1717,bsplayer-download.com,8,bsplayer-download.com,bsplayer-download.com,bsplayer,,,285-315
,1717,bsplayer-download.com,6,bsplayer-download.com,bsplayer-download.com,bsplayer,,,315-350
,1718,cabos-downloader.com,6,cabos-downloader.com,cabos-downloader.com,Cabos,,,250-285
,1718,cabos-downloader.com,8,cabos-downloader.com,cabos-downloader.com,Cabos,,,285-315
,1718,cabos-downloader.com,6,cabos-downloader.com,cabos-downloader.com,Cabos,,,315-350
,1719,calibredownload.com,6,calibredownload.com,calibredownload.com,Calibre,,,250-285
,1719,calibredownload.com,8,calibredownload.com,calibredownload.com,Calibre,,,285-315
,1719,calibredownload.com,6,calibredownload.com,calibredownload.com,Calibre,,,315-350
,1720,emule-software.net,6,emule-software.net,emule-software.net,emule,,,250-285
,1720,emule-software.net,8,emule-software.net,emule-software.net,emule,,,285-315
,1720,emule-software.net,6,emule-software.net,emule-software.net,emule,,,315-350
,1721,file-zilla.com,6,file-zilla.com,file-zilla.com,filezilla,,,250-285
,1721,file-zilla.com,8,file-zilla.com,file-zilla.com,filezilla,,,285-315
,1721,file-zilla.com,6,file-zilla.com,file-zilla.com,filezilla,,,315-350
,1722,freemind-download.com,6,freemind-download.com,freemind-download.com,Freemind,,,250-285
,1722,freemind-download.com,8,freemind-download.com,freemind-download.com,Freemind,,,285-315
,1722,freemind-download.com,6,freemind-download.com,freemind-download.com,Freemind,,,315-350
,1723,gaimdownload.com,6,gaimdownload.com,gaimdownload.com,Gaim,,,250-285
,1723,gaimdownload.com,8,gaimdownload.com,gaimdownload.com,Gaim,,,285-315
,1723,gaimdownload.com,6,gaimdownload.com,gaimdownload.com,Gaim,,,315-350
,1724,gimp-download.com,6,gimp-download.com,gimp-download.com,GIMP,,,250-285
,1724,gimp-download.com,8,gimp-download.com,gimp-download.com,GIMP,,,285-315
,1724,gimp-download.com,6,gimp-download.com,gimp-download.com,GIMP,,,315-350
,1725,gnucash.net,6,gnucash.net,gnucash.net,gnucash,,,250-285
,1725,gnucash.net,8,gnucash.net,gnucash.net,gnucash,,,285-315
,1725,gnucash.net,6,gnucash.net,gnucash.net,gnucash,,,315-350
,1726,handbrakesoftware.com,6,handbrakesoftware.com,handbrakesoftware.com,Handbrake,,,250-285
,1726,handbrakesoftware.com,8,handbrakesoftware.com,handbrakesoftware.com,Handbrake,,,285-315
,1726,handbrakesoftware.com,6,handbrakesoftware.com,handbrakesoftware.com,Handbrake,,,315-350
,1727,kmplayer-download.com,6,kmplayer-download.com,kmplayer-download.com,km player,,,250-285
,1727,kmplayer-download.com,8,kmplayer-download.com,kmplayer-download.com,km player,,,285-315
,1727,kmplayer-download.com,6,kmplayer-download.com,kmplayer-download.com,km player,,,315-350
,1728,mediaplayerclassicsoftware.com,6,mediaplayerclassicsoftware.com,mediaplayerclassicsoftware.com,Media Player Classic,,,250-285
,1728,mediaplayerclassicsoftware.com,8,mediaplayerclassicsoftware.com,mediaplayerclassicsoftware.com,Media Player Classic,,,285-315
,1728,mediaplayerclassicsoftware.com,6,mediaplayerclassicsoftware.com,mediaplayerclassicsoftware.com,Media Player Classic,,,315-350
,1729,mirandaim.net,6,mirandaim.net,mirandaim.net,miranda,,,250-285
,1729,mirandaim.net,8,mirandaim.net,mirandaim.net,miranda,,,285-315
,1729,mirandaim.net,6,mirandaim.net,mirandaim.net,miranda,,,315-350
,1730,mplayersoftware.com,6,mplayersoftware.com,mplayersoftware.com,mplayer,,,250-285
,1730,mplayersoftware.com,8,mplayersoftware.com,mplayersoftware.com,mplayer,,,285-315
,1730,mplayersoftware.com,6,mplayersoftware.com,mplayersoftware.com,mplayer,,,315-350
,1731,notepad-pp.com,6,notepad-pp.com,notepad-pp.com,notepad++,,,250-285
,1731,notepad-pp.com,8,notepad-pp.com,notepad-pp.com,notepad++,,,285-315
,1731,notepad-pp.com,6,notepad-pp.com,notepad-pp.com,notepad++,,,315-350
,1732,ooodocs.org,6,ooodocs.org,ooodocs.org,openoffice,,,250-285
,1732,ooodocs.org,8,ooodocs.org,ooodocs.org,openoffice,,,285-315
,1732,ooodocs.org,6,ooodocs.org,ooodocs.org,openoffice,,,315-350
,2037,opensourceware.org,6,opensourceware.org,opensourceware.org,open source software,,,250-285
,2037,opensourceware.org,8,opensourceware.org,opensourceware.org,open source software,,,285-315
,2037,opensourceware.org,6,opensourceware.org,opensourceware.org,open source software,,,315-350
,1734,pdfcreator-download.com,6,pdfcreator-download.com,pdfcreator-download.com,PDFCreator,,,250-285
,1734,pdfcreator-download.com,8,pdfcreator-download.com,pdfcreator-download.com,PDFCreator,,,285-315
,1734,pdfcreator-download.com,6,pdfcreator-download.com,pdfcreator-download.com,PDFCreator,,,315-350
,1735,pidgin-im.com,6,pidgin-im.com,pidgin-im.com,Pidgin,,,250-285
,1735,pidgin-im.com,8,pidgin-im.com,pidgin-im.com,Pidgin,,,285-315
,1735,pidgin-im.com,6,pidgin-im.com,pidgin-im.com,Pidgin,,,315-350
,1736,putty-download.com,6,putty-download.com,putty-download.com,PuTTY,,,250-285
,1736,putty-download.com,8,putty-download.com,putty-download.com,PuTTY,,,285-315
,1736,putty-download.com,6,putty-download.com,putty-download.com,PuTTY,,,315-350
,1737,sm-player.com,6,sm-player.com,sm-player.com,sm player,,,250-285
,1737,sm-player.com,8,sm-player.com,sm-player.com,sm player,,,285-315
,1737,sm-player.com,6,sm-player.com,sm-player.com,sm player,,,315-350
,1738,tightvncdownload.com,6,tightvncdownload.com,tightvncdownload.com,TightVNC,,,250-285
,1738,tightvncdownload.com,8,tightvncdownload.com,tightvncdownload.com,TightVNC,,,285-315
,1738,tightvncdownload.com,6,tightvncdownload.com,tightvncdownload.com,TightVNC,,,315-350
,1739,towerdefender.org,6,towerdefender.org,towerdefender.org,(desktop) tower defense,,,250-285
,1739,towerdefender.org,8,towerdefender.org,towerdefender.org,(desktop) tower defense,,,285-315
