Title,Direction,Resource Link 1,Resource Link 2,Resource Link 3,Desired Placement,Anchor Text
hipmunk hotels midwest,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: TKTKTK in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios :) let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Cleveland-OH,https://www.hipmunk.com/Hotels-in-Rockford-IL,https://www.hipmunk.com/Hotels-in-Grand-Rapids-MI,https://www.hipmunk.com/Hotels-in-Branson-MO,https://www.hipmunk.com/Hotels-in-Bismarck-ND
hipmunk hotels midwest,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: TKTKTK in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios :) let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Park-City-UT,https://www.hipmunk.com/Hotels-in-Milwaukee-WI,https://www.hipmunk.com/Hotels-in-Omaha-NE,https://www.hipmunk.com/Hotels-in-Sioux-Falls-SD,https://www.hipmunk.com/Hotels-in-Saint-Louis-MO
hipmunk hotels northeast,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: TKTKTK in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios :) let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Newport-RI,https://www.hipmunk.com/Hotels-in-Braintree-MA,https://www.hipmunk.com/Hotels-in-Allentown-PA,https://www.hipmunk.com/Hotels-in-East-Elmhurst-NY,https://www.hipmunk.com/Hotels-in-Newark-NJ
hipmunk hotels south,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: TKTKTK in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios :) let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Augusta-GA,https://www.hipmunk.com/Hotels-in-Lafayette-LA,https://www.hipmunk.com/Hotels-in-Salisbury-MD,https://www.hipmunk.com/Hotels-in-Galveston-TX,https://www.hipmunk.com/Hotels-in-Sanibel-FL
hipmunk hotels south,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: TKTKTK in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios :) let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Mcallen-TX,https://www.hipmunk.com/Hotels-in-Alexandria-VA,https://www.hipmunk.com/Hotels-in-Hot-Springs-Village-AR,https://www.hipmunk.com/Hotels-in-Dover-DE,https://www.hipmunk.com/Hotels-in-Tallahassee-FL
hipmunk hotels california,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: TKTKTK in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios :) let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Huntington-Beach-CA,https://www.hipmunk.com/Hotels-in-Santa-Cruz-CA,https://www.hipmunk.com/Hotels-in-Fresno-CA,https://www.hipmunk.com/Hotels-in-Palm-Springs-CA,https://www.hipmunk.com/Hotels-in-Costa-Mesa-CA
hipmunk hotels florida,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: TKTKTK in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios :) let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Sarasota-FL,https://www.hipmunk.com/Hotels-in-Panama-City-FL,https://www.hipmunk.com/Hotels-in-Fort-Myers-FL,https://www.hipmunk.com/Hotels-in-Gainesville-FL,https://www.hipmunk.com/Hotels-in-Clearwater-Beach-FL
hipmunk hotels northeast,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: TKTKTK in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios :) let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Burlington-VT,https://www.hipmunk.com/Hotels-in-Braintree-MA,https://www.hipmunk.com/Hotels-in-Jersey-City-NJ,https://www.hipmunk.com/Hotels-in-Rochester-NY,https://www.hipmunk.com/Hotels-in-Allentown-PA
hipmunk hotels california,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: TKTKTK in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios :) let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Burlingame-CA,https://www.hipmunk.com/Hotels-in-Chula-Vista-CA,https://www.hipmunk.com/Hotels-in-Glendale-CA,https://www.hipmunk.com/Hotels-in-South-Lake-Tahoe-CA,https://www.hipmunk.com/Hotels-in-Torrance-CA
hipmunk hotels south,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: TKTKTK in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios :) let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Virginia-Beach-VA,https://www.hipmunk.com/Hotels-in-Sarasota-FL,https://www.hipmunk.com/Hotels-in-Tuscaloosa-AL,https://www.hipmunk.com/Hotels-in-Augusta-GA,https://www.hipmunk.com/Hotels-in-Lafayette-LA
hipmunk hotels midwest,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: TKTKTK in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios :) let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Billings-MT,https://www.hipmunk.com/Hotels-in-Rosemont-IL,https://www.hipmunk.com/Hotels-in-Peoria-IL,https://www.hipmunk.com/Hotels-in-Akron-OH,https://www.hipmunk.com/Hotels-in-Cleveland-OH
hipmunk hotels midwest,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: TKTKTK in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios :) let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Cleveland-OH,https://www.hipmunk.com/Hotels-in-Grand-Rapids-MI,https://www.hipmunk.com/Hotels-in-Branson-MO,https://www.hipmunk.com/Hotels-in-Rockford-IL,https://www.hipmunk.com/Hotels-in-Cincinnati-OH
hipmunk hotels northeast,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: TKTKTK in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios :) let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Burlington-VT,https://www.hipmunk.com/Hotels-in-Braintree-MA,https://www.hipmunk.com/Hotels-in-Rochester-NY,https://www.hipmunk.com/Hotels-in-Jersey-City-NJ,https://www.hipmunk.com/Hotels-in-Allentown-PA
hipmunk hotels south,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: TKTKTK in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios :) let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Baton-Rouge-LA,https://www.hipmunk.com/Hotels-in-Gatlinburg-TN,https://www.hipmunk.com/Hotels-in-Pensacola-Beach-FL,https://www.hipmunk.com/Hotels-in-Raleigh-NC,https://www.hipmunk.com/Hotels-in-Corpus-Christi-TX
