Task ID,Client,Campaign,Channel,Tier: Order,Title,Direction,Resource Link 1,Resource Link 2,Resource Link 3,Desired Placement,Anchor Text,Target URL,Website Example,Client Comment,Extra Writer Notes
,,,,,NYC area,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Jersey-City-NJ,https://www.hipmunk.com/Hotels-in-Newark-NJ,https://www.hipmunk.com/Hotels-in-Brooklyn-NY,https://www.hipmunk.com/Hotels-in-East-Elmhurst-NY,https://www.hipmunk.com/Hotels-in-Long-Island-City-NY,,,,
,,,,,deep south,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Tuscaloosa-AL,https://www.hipmunk.com/Hotels-in-Fort-Myers-Beach-FL,https://www.hipmunk.com/Hotels-in-Raleigh-NC,https://www.hipmunk.com/Hotels-in-Chattanooga-TN,https://www.hipmunk.com/Hotels-in-Augusta-GA,,,,
,,,,,california,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Burlingame-CA,https://www.hipmunk.com/Hotels-in-Concord-CA,https://www.hipmunk.com/Hotels-in-Chula-Vista-CA,https://www.hipmunk.com/Hotels-in-Escondido-CA,https://www.hipmunk.com/Hotels-in-Glendale-CA,,,,
,,,,,west,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Tacoma-WA,https://www.hipmunk.com/Hotels-in-Santa-Cruz-CA,https://www.hipmunk.com/Hotels-in-Bend-OR,https://www.hipmunk.com/Hotels-in-Phoenix-AZ,https://www.hipmunk.com/Hotels-in-Albuquerque-NM,,,,
,,,,,nevada,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Henderson-NV,https://www.hipmunk.com/Hotels-in-Stateline-NV,https://www.hipmunk.com/Hotels-in-Laughlin-NV,https://www.hipmunk.com/Hotels-in-Reno-NV,https://www.hipmunk.com/Hotels-in-Reno-NV,,,,
,,,,,california,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-South-San-Francisco-CA,https://www.hipmunk.com/Hotels-in-Pasadena-CA,https://www.hipmunk.com/Hotels-in-Hawthorne-CA,https://www.hipmunk.com/Hotels-in-Universal-City-CA,https://www.hipmunk.com/Hotels-in-Ontario-CA,,,,
,,,,,south,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Sarasota-FL,https://www.hipmunk.com/Hotels-in-Little-Rock-AR,https://www.hipmunk.com/Hotels-in-Pigeon-Forge-TN,https://www.hipmunk.com/Hotels-in-Wilmington-NC,https://www.hipmunk.com/Hotels-in-Baltimore-MD,,,,
,,,,,california,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Redding-CA,https://www.hipmunk.com/Hotels-in-Roseville-CA,https://www.hipmunk.com/Hotels-in-Escondido-CA,https://www.hipmunk.com/Hotels-in-Riverside-CA,https://www.hipmunk.com/Hotels-in-San-Mateo-CA,,,,
,,,,,deep south,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Saint-Augustine-FL,https://www.hipmunk.com/Hotels-in-Tuscaloosa-AL,https://www.hipmunk.com/Hotels-in-Norcross-GA,https://www.hipmunk.com/Hotels-in-Norfolk-VA,https://www.hipmunk.com/Hotels-in-Morgantown-WV,,,,
,,,,,midwest,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Columbus-OH,https://www.hipmunk.com/Hotels-in-Omaha-NE,https://www.hipmunk.com/Hotels-in-Salt-Lake-City-UT,https://www.hipmunk.com/Hotels-in-Madison-WI,https://www.hipmunk.com/Hotels-in-Rockford-IL,,,,
,,,,,virginia,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Alexandria-VA,https://www.hipmunk.com/Hotels-in-Norfolk-VA,https://www.hipmunk.com/Hotels-in-Newport-News-VA,https://www.hipmunk.com/Hotels-in-Richmond-VA,https://www.hipmunk.com/Hotels-in-Sterling-VA,,,,
,,,,,hawaii,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Kailua-Kona-HI,https://www.hipmunk.com/Hotels-in-Waikoloa-HI,https://www.hipmunk.com/Hotels-in-Kapaa-HI,https://www.hipmunk.com/Hotels-in-Wailea-Maui-HI,x,,,,
,,,,,deep south,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Charlotte-NC,https://www.hipmunk.com/Hotels-in-Baton-Rouge-LA,https://www.hipmunk.com/Hotels-in-Galveston-TX,https://www.hipmunk.com/Hotels-in-Huntsville-AL,https://www.hipmunk.com/Hotels-in-Lexington-KY,,,,
,,,,,maryland,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Annapolis-MD,https://www.hipmunk.com/Hotels-in-Baltimore-MD,https://www.hipmunk.com/Hotels-in-Ocean-City-MD,https://www.hipmunk.com/Hotels-in-Salisbury-MD,x,,,,
,,,,,mountain states,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Saint-George-UT,https://www.hipmunk.com/Hotels-in-Billings-MT,https://www.hipmunk.com/Hotels-in-Park-City-UT,https://www.hipmunk.com/Hotels-in-Henderson-NV,https://www.hipmunk.com/Hotels-in-Boise-ID,,,,
,,,,,deep south,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Sanibel-FL,https://www.hipmunk.com/Hotels-in-Sarasota-FL,https://www.hipmunk.com/Hotels-in-Fort-Myers-Beach-FL,https://www.hipmunk.com/Hotels-in-Clearwater-Beach-FL,https://www.hipmunk.com/Hotels-in-West-Palm-Beach-FL,,,,
,,,,,new england,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-New-Haven-CT,https://www.hipmunk.com/Hotels-in-Braintree-MA,https://www.hipmunk.com/Hotels-in-Brooklyn-NY,https://www.hipmunk.com/Hotels-in-Newport-RI,https://www.hipmunk.com/Hotels-in-Bangor-ME,,,,
,,,,,colorado,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Boulder-CO,https://www.hipmunk.com/Hotels-in-Breckenridge-CO,https://www.hipmunk.com/Hotels-in-Vail-CO,https://www.hipmunk.com/Hotels-in-Fort-Collins-CO,https://www.hipmunk.com/Hotels-in-Colorado-Springs-CO,,,,
,,,,,washington state,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Tacoma-WA,https://www.hipmunk.com/Hotels-in-Kent-WA,https://www.hipmunk.com/Hotels-in-Sea-Tac-WA,https://www.hipmunk.com/Hotels-in-Spokane-WA,x,,,,
,,,,,pacific northwest,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Bend-OR,https://www.hipmunk.com/Hotels-in-Sea-Tac-WA,https://www.hipmunk.com/Hotels-in-Spokane-WA,https://www.hipmunk.com/Hotels-in-Tacoma-WA,https://www.hipmunk.com/Hotels-in-Salem-OR,,,,
,,,,,florida beaches,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Pensacola-Beach-FL,https://www.hipmunk.com/Hotels-in-Fort-Myers-Beach-FL,https://www.hipmunk.com/Hotels-in-Daytona-Beach-FL,https://www.hipmunk.com/Hotels-in-West-Palm-Beach-FL,https://www.hipmunk.com/Hotels-in-Clearwater-Beach-FL,,,,
,,,,,north carolina,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Wilmington-NC,https://www.hipmunk.com/Hotels-in-Asheville-NC,https://www.hipmunk.com/Hotels-in-Greensboro-NC,https://www.hipmunk.com/Hotels-in-Durham-NC,https://www.hipmunk.com/Hotels-in-Raleigh-NC,,,,
,,,,,tennessee,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Pigeon-Forge-TN,https://www.hipmunk.com/Hotels-in-Chattanooga-TN,https://www.hipmunk.com/Hotels-in-Gatlinburg-TN,https://www.hipmunk.com/Hotels-in-Knoxville-TN,https://www.hipmunk.com/Hotels-in-Memphis-TN,,,,
,,,,,arizona,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Grand-Canyon-AZ,https://www.hipmunk.com/Hotels-in-Sedona-AZ,https://www.hipmunk.com/Hotels-in-Phoenix-AZ,https://www.hipmunk.com/Hotels-in-Yuma-AZ,https://www.hipmunk.com/Hotels-in-Page-AZ,,,,
,,,,,new england,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Burlington-VT,https://www.hipmunk.com/Hotels-in-Newport-RI,https://www.hipmunk.com/Hotels-in-East-Elmhurst-NY,https://www.hipmunk.com/Hotels-in-Woburn-MA,https://www.hipmunk.com/Hotels-in-Bangor-ME,,,,
,,,,,midwest,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Des-Moines-IA,https://www.hipmunk.com/Hotels-in-Rosemont-IL,https://www.hipmunk.com/Hotels-in-Grand-Rapids-MI,https://www.hipmunk.com/Hotels-in-Minneapolis-MN,https://www.hipmunk.com/Hotels-in-Bismarck-ND,,,,
,,,,,texas,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Corpus-Christi-TX,https://www.hipmunk.com/Hotels-in-Irving-TX,https://www.hipmunk.com/Hotels-in-Grand-Prairie-TX,https://www.hipmunk.com/Hotels-in-El-Paso-TX,https://www.hipmunk.com/Hotels-in-Laredo-TX,,,,
,,,,,hawaii,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Kailua-Kona-HI,https://www.hipmunk.com/Hotels-in-Waikoloa-HI,https://www.hipmunk.com/Hotels-in-Wailea-Maui-HI,https://www.hipmunk.com/Hotels-in-Kapaa-HI,x,,,,
,,,,,tennessee,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Pigeon-Forge-TN,https://www.hipmunk.com/Hotels-in-Chattanooga-TN,https://www.hipmunk.com/Hotels-in-Gatlinburg-TN,https://www.hipmunk.com/Hotels-in-Knoxville-TN,https://www.hipmunk.com/Hotels-in-Memphis-TN,,,,
,,,,,virginia,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Newport-News-VA,https://www.hipmunk.com/Hotels-in-Virginia-Beach-VA,https://www.hipmunk.com/Hotels-in-Norfolk-VA,https://www.hipmunk.com/Hotels-in-Sterling-VA,https://www.hipmunk.com/Hotels-in-Richmond-VA,,,,
,,,,,california,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Ontario-CA,https://www.hipmunk.com/Hotels-in-Universal-City-CA,https://www.hipmunk.com/Hotels-in-South-San-Francisco-CA,https://www.hipmunk.com/Hotels-in-Pasadena-CA,https://www.hipmunk.com/Hotels-in-Santa-Cruz-CA,,,,
,,,,,colorado,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Colorado-Springs-CO,https://www.hipmunk.com/Hotels-in-Aspen-CO,https://www.hipmunk.com/Hotels-in-Breckenridge-CO,https://www.hipmunk.com/Hotels-in-Vail-CO,https://www.hipmunk.com/Hotels-in-Fort-Collins-CO,,,,
,,,,,deep south,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please use the style guide to come up with a unique title. Otherwise, this is standard Hipmunk blog work: let me know if you have any questions!
",https://www.hipmunk.com/Hotels-in-Pensacola-Beach-FL,https://www.hipmunk.com/Hotels-in-Louisville-KY,https://www.hipmunk.com/Hotels-in-College-Park-GA,https://www.hipmunk.com/Hotels-in-Baton-Rouge-LA,https://www.hipmunk.com/Hotels-in-Raleigh-NC,,,,
