Task Name,Directions,Link,Link,Link,Link,Link
Hipmunk Hotels West,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Tukwila-WA,https://www.hipmunk.com/Hotels-in-Kirkland-WA,https://www.hipmunk.com/Hotels-in-Jackson-WY,https://www.hipmunk.com/Hotels-in-Fullerton-CA,https://www.hipmunk.com/Hotels-in-Colorado-Springs-CO
Hipmunk Hotels Florida Beaches,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Fort-Myers-Beach-FL,https://www.hipmunk.com/Hotels-in-Treasure-Island-FL,https://www.hipmunk.com/Hotels-in-Cocoa-Beach-FL,https://www.hipmunk.com/Hotels-in-Marco-Island-FL,https://www.hipmunk.com/Hotels-in-Vero-Beach-FL
Hipmunk Hotels New Jersey,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Jersey-City-NJ,https://www.hipmunk.com/Hotels-in-Wildwood-NJ,https://www.hipmunk.com/Hotels-in-North-Bergen-NJ,https://www.hipmunk.com/Hotels-in-Secaucus-NJ,https://www.hipmunk.com/Hotels-in-GALLOWAY-NJ
Hipmunk Hotels New York,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Buffalo-NY,https://www.hipmunk.com/Hotels-in-Long-Island-City-NY,https://www.hipmunk.com/Hotels-in-Lake-Placid-NY,https://www.hipmunk.com/Hotels-in-Ithaca-NY,https://www.hipmunk.com/Hotels-in-White-Plains-NY
Hipmunk Hotels Virginia,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Richmond-VA,https://www.hipmunk.com/Hotels-in-Harrisonburg-VA,https://www.hipmunk.com/Hotels-in-Arlington-VA,https://www.hipmunk.com/Hotels-in-Alexandria-VA,https://www.hipmunk.com/Hotels-in-Reston-VA
Hipmunk Hotels Midwest,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Northbrook-IL,https://www.hipmunk.com/Hotels-in-Troy-MI,https://www.hipmunk.com/Hotels-in-Duluth-MN,https://www.hipmunk.com/Hotels-in-Grand-Forks-ND,https://www.hipmunk.com/Hotels-in-Sioux-Falls-SD
Hipmunk Hotels Beaches,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Rehoboth-Beach-DE,https://www.hipmunk.com/Hotels-in-Cocoa-Beach-FL,https://www.hipmunk.com/Hotels-in-Manhattan-Beach-CA,https://www.hipmunk.com/Hotels-in-Newport-Beach-CA,https://www.hipmunk.com/Hotels-in-Vero-Beach-FL
Hipmunk Hotels Islands,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Staten-Island-NY,https://www.hipmunk.com/Hotels-in-Treasure-Island-FL,https://www.hipmunk.com/Hotels-in-Marco-Island-FL,https://www.hipmunk.com/Hotels-in-San-Juan-Puerto-Rico,https://www.hipmunk.com/Hotels-in-Fajardo-Puerto-Rico
Hipmunk Hotels Northeast,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Rehoboth-Beach-DE,https://www.hipmunk.com/Hotels-in-Braintree-MA,https://www.hipmunk.com/Hotels-in-South-Portland-ME,https://www.hipmunk.com/Hotels-in-North-Bergen-NJ,https://www.hipmunk.com/Hotels-in-Buffalo-NY
Hipmunk Hotels Northeast,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Harrisonburg-VA,https://www.hipmunk.com/Hotels-in-Wheeling-WV,https://www.hipmunk.com/Hotels-in-Herndon-VA,https://www.hipmunk.com/Hotels-in-Ithaca-NY,https://www.hipmunk.com/Hotels-in-Weehawken-NJ
Hipmunk Hotels South,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Mobile-AL,https://www.hipmunk.com/Hotels-in-Little-Rock-AR,https://www.hipmunk.com/Hotels-in-Panama-City-FL,https://www.hipmunk.com/Hotels-in-Jacksonville-FL,https://www.hipmunk.com/Hotels-in-Atlanta-GA
Hipmunk Hotels South,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Fajardo-Puerto-Rico,https://www.hipmunk.com/Hotels-in-Chattanooga-TN,https://www.hipmunk.com/Hotels-in-San-Antonio-TX,https://www.hipmunk.com/Hotels-in-Fayetteville-AR,https://www.hipmunk.com/Hotels-in-Marietta-GA
Hipmunk Hotels West,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Pismo-Beach-CA,https://www.hipmunk.com/Hotels-in-Inglewood-CA,https://www.hipmunk.com/Hotels-in-Aspen-CO,https://www.hipmunk.com/Hotels-in-Wailea-Maui-HI,https://www.hipmunk.com/Hotels-in-Santa-Fe-NM
Hipmunk Hotels West,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Eugene-OR,https://www.hipmunk.com/Hotels-in-Saint-George-UT,https://www.hipmunk.com/Hotels-in-Tukwila-WA,https://www.hipmunk.com/Hotels-in-Renton-WA,https://www.hipmunk.com/Hotels-in-Jackson-WY
Hipmunk Hotels Midwest,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Champaign-IL,https://www.hipmunk.com/Hotels-in-Indianapolis-IN,https://www.hipmunk.com/Hotels-in-Novi-MI,https://www.hipmunk.com/Hotels-in-Kansas-City-MO,https://www.hipmunk.com/Hotels-in-Cleveland-OH
Hipmunk Hotels California,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Pasadena-CA,https://www.hipmunk.com/Hotels-in-Sacramento-CA,https://www.hipmunk.com/Hotels-in-Oxnard-CA,https://www.hipmunk.com/Hotels-in-Burbank-CA,https://www.hipmunk.com/Hotels-in-Roseville-CA
Hipmunk Hotels California,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-West-Hollywood-CA,https://www.hipmunk.com/Hotels-in-Oxnard-CA,https://www.hipmunk.com/Hotels-in-Chula-Vista-CA,https://www.hipmunk.com/Hotels-in-Venice-CA,https://www.hipmunk.com/Hotels-in-Inglewood-CA
Hipmunk Hotels California,"These 500-word Hipmunk Hotel articles should include all 5 destination links in 5 separate grafs about each destination. Hipmunk would like if we discussed hotels in each section; HOWEVER, only one or two of those hotel mentions need refer back to Hipmunk's site. Also, I've titled these only with the name of the region you'll be writing about. Please title these with the ""Hipmunk Hotels: 'Blank' in CITYNAMES"" format found in the assignment directions and the style guide. Otherwise, this is standard Hipmunk blog work. Don't forget the Hipmunk campaign info in your bios. Once the article is editor approved please publish to your blog. You can submit your published link through this form: https://docs.google.com/a/steelcast.com/forms/d/1yy3ZCO3PxUTv_ZeiNVEw0AGdAX7w4lgyps9F8rtD2Eg/viewform Let me know if you have any questions!",https://www.hipmunk.com/Hotels-in-Redondo-Beach-CA,https://www.hipmunk.com/Hotels-in-Newport-Beach-CA,https://www.hipmunk.com/Hotels-in-Cambria-CA,https://www.hipmunk.com/Hotels-in-Sherman-Oaks-CA,https://www.hipmunk.com/Hotels-in-El-Segundo-CA
