Task ID,Client,Campaign,Channel,Tier: Order,Title,Direction,Resource Link 1,Resource Link 2,Resource Link 3,Desired Placement,Anchor Text,Target URL,Website Example,Client Comment,Extra Writer Notes
39593,covario (iProspect),CON114010 T-Mobile A-2 Q1 March 16,lcolarado1,Traffic,39593 - Message Securely With These # Apps,"675 words. List 4-8 messaging apps that are the safest and most secure. Explain why the apps made the list, and give some information on how they work, too. Your audience is tech-savvy individuals who like to download the latest software, but who also care about whether or not their data is safe. Make sure at least one app works on Android devices so you can include the anchor text about the Samsung Galaxy S7 Edge.",http://www.phonearena.com/news/The-5-most-secure-and-user-friendly-private-messaging-apps-for-iPhone-and-Android_id76294,http://www.businessinsider.com/the-7-safest-apps-to-send-private-and-secure-messages-2015-4,http://www.businessnewsdaily.com/6981-secure-messaging-apps-business.html,trutower.com,samsung galaxy s7 edge branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7-edge.html,,,Example AT: messaging on T-Mobile&#039;s Samsung Galaxy S7 Edge
